64754,Nevus comedonicus syndrome
64755,Becker nevus syndrome
64280,Childhood absence epilepsy
64739,Ovarian hyperstimulation syndrome
63260,Craniorachischisis
63440,Isolated oxycephaly
63442,Angel-shaped phalango-epiphyseal dysplasia
63273,Distal myopathy with posterior leg and anterior hand involvement
63446,Acrocapitofemoral dysplasia
60040,Megalencephaly-capillary malformation-polymicrogyria syndrome
60033,Idiopathic bronchiectasis
59303,Neonatal ichthyosis-sclerosing cholangitis syndrome
59306,McLeod neuroacanthocytosis syndrome
60015,Enlarged parietal foramina
60025,Pulmonary alveolar microlithiasis
60030,Loeys-Dietz syndrome
59181,Sorsby pseudoinflammatory fundus dystrophy
59135,Laing early-onset distal myopathy
58017,Classic hairy cell leukemia
57782,Mazabraud syndrome
55595,Autosomal dominant limb-girdle muscular dystrophy type 1F
55596,Autosomal dominant limb-girdle muscular dystrophy type 1G
54595,Craniopharyngioma
56304,Atelosteogenesis type II
56305,Atelosteogenesis type III
55880,Chondrosarcoma
55654,Hypotrichosis simplex
79233,Hypoxanthine guanine phosphoribosyltransferase partial deficiency
79230,Hemochromatosis type 2
79237,Galactokinase deficiency
79234,Crigler-Najjar syndrome type 1
79235,Crigler-Najjar syndrome type 2
79157,2-methylbutyryl-CoA dehydrogenase deficiency
79155,Hydroxykynureninuria
79154,2-aminoadipic 2-oxoadipic aciduria
79152,Disseminated superficial actinic porokeratosis
79151,Acrokeratosis verruciformis of Hopf
79146,Familial progressive hyperpigmentation
79145,Dowling-Degos disease
79159,Isobutyryl-CoA dehydrogenase deficiency
79107,Developmental malformations-deafness-dystonia syndrome
79106,Eiken syndrome
79118,Neonatal diabetes-congenital hypothyroidism-congenital glaucoma-hepatic fibrosis-polycystic kidneys syndrome
79113,Mandibulofacial dysostosis-microcephaly syndrome
79102,Thyrotoxic periodic paralysis
79105,Myxofibrosarcoma
79101,Hyperprolinemia type 2
79100,Atrophoderma vermiculata
79095,Congenital bile acid synthesis defect type 4
79094,Grange syndrome
79096,Pyridoxal phosphate-responsive seizures
79134,DEND syndrome
79137,Generalized epilepsy-paroxysmal dyskinesia syndrome
79124,Hepatic veno-occlusive disease-immunodeficiency syndrome
77293,Niemann-Pick disease type B
77295,Odontoleukodystrophy
77261,Gaucher disease type 3
77292,Niemann-Pick disease type A
77298,Anophthalmia/microphthalmia-esophageal atresia syndrome
77297,Majeed syndrome
77301,Monosomy 9q22.3
79083,PPARG-related familial partial lipodystrophy
79076,Juvenile polyposis of infancy
79087,Acquired partial lipodystrophy
79085,AKT2-related familial partial lipodystrophy
79084,"Familial partial lipodystrophy, Köbberling type"
79091,Hereditary inclusion body myopathy-joint contractures-ophthalmoplegia syndrome
75327,North Carolina macular dystrophy
75374,Bradyopsia
75376,Familial drusen
75377,Central areolar choroidal dystrophy
75382,Oguchi disease
75391,Primary immunodeficiency with natural-killer cell deficiency and adrenal insufficiency
75392,"Ehlers-Danlos syndrome, periodontitis type"
75496,"Ehlers-Danlos syndrome, progeroid type"
75563,X-linked sideroblastic anemia
75564,Acquired idiopathic sideroblastic anemia
75857,6q terminal deletion syndrome
75840,"Congenital muscular dystrophy, Ullrich type"
75858,MORM syndrome
77258,Trichorhinophalangeal syndrome type 1 and 3
77260,Gaucher disease type 2
77259,Gaucher disease type 1
73272,Growth delay due to insulin-like growth factor type 1 deficiency
73273,Growth delay due to insulin-like growth factor I resistance
75326,Retinal arterial tortuosity
75249,Familial isolated restrictive cardiomyopathy
75234,Cholesteryl ester storage disease
75233,Wolman disease
71290,Hereditary thrombocytopenia with normal platelets-hematological cancer predisposition syndrome
71493,Familial thrombocytosis
71289,Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome
71526,Obesity due to pro-opiomelanocortin deficiency
71528,Obesity due to prohormone convertase I deficiency
71529,Obesity due to melanocortin 4 receptor deficiency
71517,Rapid-onset dystonia-parkinsonism
71518,Benign paroxysmal torticollis of infancy
73229,HANAC syndrome
39041,Omenn syndrome
39044,Uveal melanoma
38874,Dihydropyrimidinuria
37612,Episodic ataxia type 1
37553,Andersen-Tawil syndrome
37042,Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome
36899,Myoclonus-dystonia syndrome
41751,Bietti crystalline dystrophy
42062,Iminoglycinuria
35706,Glutaric acidemia type 3
35704,L-Arginine:glycine amidinotransferase deficiency
35710,Glucose-galactose malabsorption
35737,Morning glory syndrome
35708,Aromatic L-amino acid decarboxylase deficiency
35689,Primary lateral sclerosis
35701,3-hydroxy-3-methylglutaryl-CoA synthase deficiency
35612,Nanophthalmia
35173,X-linked dominant chondrodysplasia punctata
35664,ALDH18A1-related De Barsy syndrome
35120,Hemolytic anemia due to pyrimidine 5' nucleotidase deficiency
35107,Desmosterolosis
35099,Isolated brachycephaly
35098,Isolated plagiocephaly
36387,Generalized epilepsy with febrile seizures-plus
36412,Hypocomplementemic urticarial vasculitis
36426,Stevens-Johnson syndrome
36355,Bleeding disorder due to P2Y12 defect
36367,Distal monosomy 1q
36383,COL4A1-related familial vascular leukoencephalopathy
36386,Hereditary sensory and autonomic neuropathy type 1
35878,Hyperinsulinism-hyperammonemia syndrome
35858,Imerslund-Gräsbeck syndrome
35909,Combined deficiency of factor V and factor VIII
33572,5-oxoprolinase deficiency
33445,Neuroectodermal melanolysosomal disease
33402,Pediatric hepatocellular carcinoma
34217,Naxos disease
33574,Glutamate-cysteine ligase deficiency
33573,Gamma-glutamyl transpeptidase deficiency
33110,Autosomal agammaglobulinemia
33108,Lethal multiple pterygium syndrome
33067,"Metaphyseal chondrodysplasia, Jansen type"
33069,Dravet syndrome
33001,Lymphedema-distichiasis syndrome
33355,Reticular dysgenesis
33364,Trichothiodystrophy
33226,Waldenström macroglobulinemia
35069,Infantile neuroaxonal dystrophy
35093,Isolated scaphocephaly
35078,T-B+ severe combined immunodeficiency due to JAK3 deficiency
34520,Congenital muscular dystrophy with integrin alpha-7 deficiency
34514,Autosomal recessive limb-girdle muscular dystrophy type 2G
34515,Autosomal recessive limb-girdle muscular dystrophy type 2I
34516,Autosomal dominant limb-girdle muscular dystrophy type 1D
34517,Autosomal dominant limb-girdle muscular dystrophy type 1E
34587,Glycogen storage disease due to LAMP-2 deficiency
34592,Immunodeficiency by defective expression of HLA class 1
34527,Familial primary hypomagnesemia with normocalciuria and normocalcemia
34528,Autosomal dominant primary hypomagnesemia with hypocalciuria
32960,Tumor necrosis factor receptor 1 associated periodic syndrome
52530,Pseudo-von Willebrand disease
52688,Myelodysplastic syndrome
52429,Branchiootic syndrome
52503,X-linked creatine transporter deficiency
52430,Inclusion body myopathy with Paget disease of bone and frontotemporal dementia
52416,Mantle cell lymphoma
52427,Retinitis punctata albescens
52417,MALT lymphoma
52055,Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome
52368,Mohr-Tranebjaerg syndrome
53271,Muenke syndrome
53347,Brody myopathy
53035,Caroli disease
52901,Isolated follicle stimulating hormone deficiency
53690,Congenital lactase deficiency
53689,Congenital chloride diarrhea
53583,Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity
53540,Goldmann-Favre syndrome
53351,X-linked dystonia-parkinsonism
54260,Left ventricular noncompaction
53698,Hyaline body myopathy
53696,Lethal arthrogryposis-anterior horn cell disease syndrome
53697,Gnathodiaphyseal dysplasia
53691,Congenital cornea plana
53693,GRACILE syndrome
48818,Aceruloplasminemia
49382,Achromatopsia
48431,Congenital cataracts-facial dysmorphism-neuropathy syndrome
48652,Monosomy 22q13
50814,Craniolenticulosutural dysplasia
49827,Thiamine-responsive megaloblastic anemia syndrome
50945,Blomstrand lethal chondrodysplasia
50944,Schöpf-Schulz-Passarge syndrome
51083,Familial short QT syndrome
50943,Keratolytic winter erythema
50942,Striate palmoplantar keratoderma
52022,Potocki-Shaffer syndrome
51608,Generalized arterial calcification of infancy
51188,Ethylmalonic encephalopathy
51208,Formiminoglutamic aciduria
51636,WHIM syndrome
42665,Tietz syndrome
43115,Hereditary myopathy with lactic acidosis due to ISCU deficiency
45448,Miyoshi myopathy
44890,Gastrointestinal stromal tumor
45358,Congenital fibrosis of extraocular muscles
46348,Paroxysmal extreme pain disorder
46059,Lathosterolosis
47044,Hereditary papillary renal cell carcinoma
46627,Char syndrome
46532,Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome
47045,Familial cold urticaria
90050,Retinopathy of prematurity
90045,Hereditary folate malabsorption
90039,Hemoglobin D disease
90044,Familial pseudohyperkalemia
90042,Primary familial polycythemia
90024,"Deafness with labyrinthine aplasia, microtia, and microdontia"
90023,Primary immunodeficiency syndrome due to p14 deficiency
90020,Amyotrophic lateral sclerosis-parkinsonism-dementia complex
90031,Non-spherocytic hemolytic anemia due to hexokinase deficiency
90026,Primary erythromelalgia
90030,Hemolytic anemia due to glutathione reductase deficiency
89936,X-linked hypophosphatemia
89844,"Lissencephaly syndrome, Norman-Roberts type"
89843,Dystrophic epidermolysis bullosa pruriginosa
89842,"Recessive dystrophic epidermolysis bullosa, generalized intermediate"
89841,Centripetalis recessive dystrophic epidermolysis bullosa
89839,Epidermolysis bullosa simplex superficialis
89938,Infantile Bartter syndrome with sensorineural deafness
89937,Autosomal dominant hypophosphatemic rickets
90340,Blau syndrome
90342,Xeroderma pigmentosum variant
90348,Autosomal dominant cutis laxa
90349,Autosomal recessive cutis laxa type 1
90354,Brittle cornea syndrome
90308,Klippel-Trénaunay syndrome
90307,Parkes Weber syndrome
90318,Ehlers-Danlos syndrome type 2
90309,Ehlers-Danlos syndrome type 1
90322,Cockayne syndrome type 2
90321,Cockayne syndrome type 1
90324,Cockayne syndrome type 3
90153,Mandibuloacral dysplasia with type A lipodystrophy
90154,Mandibuloacral dysplasia with type B lipodystrophy
90118,Severe early-onset axonal neuropathy due to MFN2 deficiency
90117,"Hereditary motor and sensory neuropathy, Okinawa type"
90120,Hereditary motor and sensory neuropathy type 6
88644,"Autosomal recessive ataxia, Beauce type"
88660,Hypertension due to gain-of-function mutations in the mineralocorticoid receptor
88637,Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome
88639,Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency
88642,Channelopathy-associated congenital insensitivity to pain
88632,Anterior segment developmental anomaly
88635,Myopathy due to calsequestrin and SERCA1 protein overload
88621,Ichthyosis-prematurity syndrome
88628,Posterior column ataxia-retinitis pigmentosa syndrome
88629,Tritanopia
88630,Terminal osseous dysplasia-pigmentary defects syndrome
88620,Isolated congenital anosmia
88619,Familial acute necrotizing encephalopathy
88618,Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency
88616,Autosomal recessive non-syndromic intellectual disability
87503,Mal de Meleda
86923,"Hereditary palmoplantar keratoderma, Gamborg-Nielsen type"
86920,Dermatopathia pigmentosa reticularis
522077,Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome
521450,LAMA5-related multisystemic syndrome
521445,Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome
521438,Congenital vertebral-cardiac-renal anomalies syndrome
521432,Congenital cataract-severe neonatal hepatopathy-global developmental delay syndrome
521426,PLAA-associated neurodevelopmental disorder
521414,Autosomal dominant Charcot-Marie-Tooth disease type 2DD
521258,Xq25 microduplication syndrome
521305,Proximal myopathy with focal depletion of mitochondria
521390,Spastic paraplegia-intellectual disability-nystagmus-obesity syndrome
89838,"Epidermolysis bullosa simplex, autosomal recessive K14"
521406,Dystonia-parkinsonism-hypermanganesemia syndrome
521411,Autosomal recessive axonal Charcot-Marie-Tooth disease due to copper metabolism defect
88949,MUC1-related autosomal dominant tubulointerstitial kidney disease
88950,UMOD-related autosomal dominant tubulointerstitial kidney disease
88940,Pseudohypoaldosteronism type 2C
88939,Pseudohypoaldosteronism type 2B
88924,Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis
88918,Autosomal dominant Alport syndrome
88919,Autosomal recessive Alport syndrome
88917,X-linked Alport syndrome
93256,Fragile X-associated tremor/ataxia syndrome
528105,Hypohidrosis-electrolyte imbalance-lacrimal gland dysfunction-ichthyosis-xerostomia syndrome
528091,Hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome
93221,Sporadic idiopathic steroid-resistant nephrotic syndrome with minimal changes
93220,Sporadic idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis
93218,Sporadic idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis
528084,Non-specific syndromic intellectual disability
93217,Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis
93216,Familial idiopathic steroid-resistant nephrotic syndrome with minimal changes
93214,Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation
93262,Crouzon syndrome-acanthosis nigricans syndrome
93260,Pfeiffer syndrome type 3
93259,Pfeiffer syndrome type 2
93258,Pfeiffer syndrome type 1
93271,"Short rib-polydactyly syndrome, Verma-Naumoff type"
93269,"Short rib-polydactyly syndrome, Majewski type"
93270,"Short rib-polydactyly syndrome, Saldino-Noonan type"
93268,"Short rib-polydactyly syndrome, Beemer-Langer type"
93282,"Spondyloepimetaphyseal dysplasia, PAPSS2 type"
93283,"Spondyloepiphyseal dysplasia, Kimberley type"
93279,Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis
93276,Polyostotic fibrous dysplasia
93277,Monostotic fibrous dysplasia
93274,Thanatophoric dysplasia type 2
527497,NKX6-2-related autosomal recessive hypomyelinating leukodystrophy
527450,Severe myopia-generalized joint laxity-short stature syndrome
93100,"Renal agenesis, unilateral"
527468,Diaphragmatic hernia-short bowel-asplenia syndrome
92050,Congenital tufting enteropathy
93160,Hypocalcemic vitamin D-resistant rickets
93114,Autosomal dominant intermediate Charcot-Marie-Tooth disease type E
93111,Renal cysts and diabetes syndrome
93207,Idiopathic steroid-sensitive nephrotic syndrome with minimal change
93209,Idiopathic steroid-sensitive nephrotic syndrome with diffuse mesangial proliferation
93213,Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis
93206,Idiopathic steroid-sensitive nephrotic syndrome with focal segmental hyalinosis
93322,Tibial hemimelia
93321,Radial hemimelia
93325,Autosomal dominant Kenny-Caffey syndrome
93324,Autosomal recessive Kenny-Caffey syndrome
93329,Autosomal recessive omodysplasia
93328,Autosomal dominant omodysplasia
93336,Polydactyly of a triphalangeal thumb
93335,Postaxial polydactyly type B
93334,Postaxial polydactyly type A
93333,Pelviscapular dysplasia
93338,Polysyndactyly
93349,X-linked spondyloepimetaphyseal dysplasia
93346,"Spondyloepimetaphyseal dysplasia congenita, Strudwick type"
93347,Anauxetic dysplasia
93356,"Spondyloepimetaphyseal dysplasia, Missouri type"
93352,"Spondyloepimetaphyseal dysplasia, Shohat type"
93284,Spondyloepiphyseal dysplasia tarda
93296,Achondrogenesis type 2
93298,Achondrogenesis type 1B
93297,Hypochondrogenesis
93299,Achondrogenesis type 1A
93304,Autosomal dominant brachyolmia
93307,Multiple epiphyseal dysplasia type 4
93308,Multiple epiphyseal dysplasia type 1
93311,Multiple epiphyseal dysplasia type 5
93314,"Spondylometaphyseal dysplasia, Kozlowski type"
93315,"Spondylometaphyseal dysplasia, 'corner fracture' type"
93316,"Spondylometaphyseal dysplasia, Schmidt type"
93317,"Spondylometaphyseal dysplasia, Sedaghatian type"
90673,Hypothyroidism due to TSH receptor mutations
90674,Isolated thyroid-stimulating hormone deficiency
90658,Charcot-Marie-Tooth disease type 1E
90791,Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency
90695,Panhypopituitarism
90625,X-linked non-syndromic sensorineural deafness type DFN
90635,Autosomal dominant non-syndromic sensorineural deafness type DFNA
90636,Autosomal recessive non-syndromic sensorineural deafness type DFNB
90368,Hypotrichosis simplex of the scalp
90389,Telangiectasia macularis eruptiva perstans
90653,Stickler syndrome type 1
90652,Otopalatodigital syndrome type 2
90654,Stickler syndrome type 2
90647,Jervell and Lange-Nielsen syndrome
90650,Otopalatodigital syndrome type 1
90641,Mitochondrial non-syndromic sensorineural deafness
91387,Familial thoracic aortic aneurysm and aortic dissection
91411,Congenital ptosis
91496,Snowflake vitreoretinal degeneration
91495,Persistent hyperplastic primary vitreous
91481,Ring dermoid of cornea
91414,Pilomatrixoma
91490,Isolated congenital sclerocornea
91489,Isolated congenital megalocornea
91483,Rieger anomaly
91130,Cardiomyopathy-hypotonia-lactic acidosis syndrome
91131,DK1-CDG
91132,Ichthyosis-hypotrichosis syndrome
90793,Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency
90795,Congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency
90796,"46,XY disorder of sex development due to isolated 17,20-lyase deficiency"
90797,Partial androgen insensitivity syndrome
91347,TSH-secreting pituitary adenoma
91352,Germinoma of the central nervous system
91135,Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency
79396,"Epidermolysis bullosa simplex, generalized severe"
79397,Epidermolysis bullosa simplex with mottled pigmentation
79394,Congenital non-bullous ichthyosiform erythroderma
79395,Keratoderma hereditarium mutilans with ichthyosis
79414,Woolly hair nevus
79399,"Epidermolysis bullosa simplex, generalized intermediate"
79401,"Epidermolysis bullosa simplex, Ogna type"
79400,Localized epidermolysis bullosa simplex
79403,Junctional epidermolysis bullosa-pyloric atresia syndrome
79402,"Junctional epidermolysis bullosa, generalized intermediate"
79405,Junctional epidermolysis bullosa inversa
79404,"Junctional epidermolysis bullosa, generalized severe"
79406,Late-onset junctional epidermolysis bullosa
79409,Recessive dystrophic epidermolysis bullosa inversa
79408,Severe generalized recessive dystrophic epidermolysis bullosa
79411,Transient bullous dermolysis of the newborn
79410,Pretibial dystrophic epidermolysis bullosa
79452,Milroy disease
79455,Cutaneous mastocytoma
79435,Oculocutaneous albinism type 4
79434,Oculocutaneous albinism type 1B
79433,Oculocutaneous albinism type 3
79432,Oculocutaneous albinism type 2
79431,Oculocutaneous albinism type 1A
79445,Pseudopseudohypoparathyroidism
79444,Pseudohypoparathyroidism type 1C
79443,Pseudohypoparathyroidism type 1A
79483,Phakomatosis cesioflammea
79484,Phakomatosis cesiomarmorata
79478,Griscelli syndrome type 3
79474,Atypical Werner syndrome
79477,Griscelli syndrome type 2
79476,Griscelli syndrome type 1
79473,Porphyria variegata
79269,Sanfilippo syndrome type A
79257,GM1 gangliosidosis type 3
79256,GM1 gangliosidosis type 2
79255,GM1 gangliosidosis type 1
79254,Classic phenylketonuria
79259,Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib
79258,Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia
79246,Pyruvate dehydrogenase phosphatase deficiency
79253,Mild phenylketonuria
79240,Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency
79241,Biotinidase deficiency
79239,Classic galactosemia
79244,Pyruvate dehydrogenase E2 deficiency
79242,Holocarboxylase synthetase deficiency
79243,Pyruvate dehydrogenase E1-alpha deficiency
79299,Hyperinsulinism due to glucokinase deficiency
79301,Congenital bile acid synthesis defect type 1
79293,Familial LCAT deficiency
79292,Fish-eye disease
79278,Autosomal erythropoietic protoporphyria
79279,Alpha-N-acetylgalactosaminidase deficiency type 1
79280,Alpha-N-acetylgalactosaminidase deficiency type 2
79281,Alpha-N-acetylgalactosaminidase deficiency type 3
79282,"Methylmalonic acidemia with homocystinuria, type cblC"
79283,"Methylmalonic acidemia with homocystinuria, type cblD"
79284,Methylmalonic acidemia with homocystinuria type cblF
79270,Sanfilippo syndrome type B
79271,Sanfilippo syndrome type C
79272,Sanfilippo syndrome type D
79273,Hereditary coproporphyria
79276,Acute intermittent porphyria
79277,Congenital erythropoietic porphyria
79333,COG7-CDG
79332,B4GALT1-CDG
79330,MOGS-CDG
79329,MGAT2-CDG
79328,ALG9-CDG
79327,ALG1-CDG
79326,ALG2-CDG
79325,ALG8-CDG
79324,ALG12-CDG
79323,MPDU1-CDG
79322,DPM1-CDG
79321,ALG3-CDG
79320,ALG6-CDG
79319,MPI-CDG
79318,PMM2-CDG
79314,L-2-hydroxyglutaric aciduria
79315,D-2-hydroxyglutaric aciduria
79312,Vitamin B12-unresponsive methylmalonic acidemia type mut-
79310,Vitamin B12-responsive methylmalonic acidemia type cblA
79311,Vitamin B12-responsive methylmalonic acidemia type cblB
79306,Progressive familial intrahepatic cholestasis type 1
79304,Progressive familial intrahepatic cholestasis type 2
79305,Progressive familial intrahepatic cholestasis type 3
79302,Congenital bile acid synthesis defect type 3
79303,Congenital bile acid synthesis defect type 2
79351,"3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form"
79350,3-phosphoserine phosphatase deficiency
79345,Brachytelephalangic chondrodysplasia punctata
85191,Singleton-Merten dysplasia
85193,Idiopathic juvenile osteoporosis
85195,Familial expansile osteolysis
85194,Spondylo-ocular syndrome
85196,Nodulosis-arthropathy-osteolysis syndrome
85198,Dysspondyloenchondromatosis
85201,Genitopatellar syndrome
85200,Ischiovertebral syndrome
85202,Keutel syndrome
85212,Fetal Gaucher disease
85277,"X-linked intellectual disability, Cantagrel type"
85278,Christianson syndrome
85279,Syndromic X-linked intellectual disability due to JARID1C mutation
85282,MEHMO syndrome
85284,BRESEK syndrome
85287,"X-linked intellectual disability, Siderius type"
85288,"X-linked intellectual disability, Stocco Dos Santos type"
85293,"X-linked intellectual disability, Cabezas type"
85295,"HSD10 disease, atypical type"
85294,X-linked epilepsy-learning disabilities-behavior disorders syndrome
85328,"X-linked intellectual disability, Turner type"
85329,X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome
85335,Fried syndrome
85410,Oligoarticular juvenile idiopathic arthritis
85414,Systemic-onset juvenile idiopathic arthritis
85408,Rheumatoid factor-negative juvenile idiopathic arthritis
85442,Short stature-pituitary and cerebellar defects-small sella turcica syndrome
85445,AA amyloidosis
85453,X-linked reticulate pigmentary disorder
86788,X-linked severe congenital neutropenia
86309,DPAGT1-CDG
85448,AGel amyloidosis
85447,ATTRV30M amyloidosis
85451,ATTRV122I amyloidosis
86812,Autosomal recessive limb-girdle muscular dystrophy type 2K
86813,Helicoid peripapillary chorioretinal degeneration
86814,Benign adult familial myoclonic epilepsy
86815,Aplasia of lacrimal and salivary glands
86820,Familial avascular necrosis of femoral head
512017,Chronic lymphoproliferative disorder of natural killer cells
86816,Congenital analbuminemia
86817,Hemolytic anemia due to adenylate kinase deficiency
86818,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
86819,Atrichia with papular lesions
86841,Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality
86839,Refractory anemia with excess blasts
512103,Autosomal recessive epidermolytic ichthyosis
86834,Juvenile myelomonocytic leukemia
86830,"Chronic myeloproliferative disease, unclassifiable"
86829,Chronic neutrophilic leukemia
512260,Congenital cerebellar ataxia due to RNU12 mutation
86849,Acute basophilic leukemia
86845,Acute myeloid leukaemia with myelodysplasia-related features
86872,T-cell large granular lymphocyte leukemia
79503,Ichthyosis hystrix of Curth-Macklin
79506,Cholesterol-ester transfer protein deficiency
79495,X-linked congenital generalized hypertrichosis
79499,Autosomal dominant deafness-onychodystrophy syndrome
79500,DOORS syndrome
79501,Punctate palmoplantar keratoderma type 1
79665,Gardner syndrome
82004,Ehlers-Danlos syndrome with periventricular heterotopia
79643,Autosomal recessive hyperinsulinism due to SUR1 deficiency
79651,Mild hyperphenylalaninemia
79644,Autosomal recessive hyperinsulinism due to Kir6.2 deficiency
83330,Proximal spinal muscular atrophy type 1
83419,Proximal spinal muscular atrophy type 3
83420,Proximal spinal muscular atrophy type 4
83418,Proximal spinal muscular atrophy type 2
83469,Desmoplastic small round cell tumor
83465,Narcolepsy type 2
83473,Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome
83472,CAMOS syndrome
83463,Microtia
83461,Congenital primary aphakia
83454,Glomuvenous malformation
83620,Enteric anendocrinosis
84081,Senior-Boichis syndrome
84090,Fibronectin glomerulopathy
84064,Syndromic diarrhea
513436,Autosomal recessive spastic paraplegia type 78
83639,Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
513456,Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome
83648,X-linked recessive intellectual disability-macrocephaly-ciliary dysfunction syndrome
83642,Microcytic anemia with liver iron overload
85163,Hypomyelination-congenital cataract syndrome
85164,Camptodactyly-tall stature-scoliosis-hearing loss syndrome
85146,"Neurogenic scapuloperoneal syndrome, Kaeser type"
85128,Bothnia retinal dystrophy
85136,Cystic leukoencephalopathy without megalencephaly
85110,Familial encephalopathy with neuroserpin inclusion bodies
85112,Palmoplantar keratoderma-XX sex reversal-predisposition to squamous cell carcinoma syndrome
84132,Desmin-related myopathy with Mallory body-like inclusions
85186,Endosteal sclerosis-cerebellar hypoplasia syndrome
85182,Diaphyseal medullary stenosis-bone malignancy syndrome
85179,Infantile osteopetrosis with neuroaxonal dysplasia
85173,IMAGe syndrome
85169,Familial digital arthropathy-brachydactyly
85167,Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome
85166,"Platyspondylic dysplasia, Torrance type"
85165,Severe achondroplasia-developmental delay-acanthosis nigricans syndrome
97244,Rigid spine syndrome
97249,Pontocerebellar hypoplasia type 3
97279,Insulinoma
97286,Carney-Stratakis syndrome
97297,Bohring-Opitz syndrome
97338,Melanoma of soft tissue
97346,ADan amyloidosis
97345,ABri amyloidosis
97362,"Renal hypoplasia, bilateral"
97363,Unilateral multicystic dysplastic kidney
97364,Bilateral multicystic dysplastic kidney
97369,Renal tubular dysgenesis of genetic origin
97548,Ivemark syndrome
96191,Paternal uniparental disomy of chromosome 6
96184,Temple syndrome due to maternal uniparental disomy of chromosome 14
96253,Cushing disease
96266,Leydig cell hypoplasia due to partial LH resistance
96265,Leydig cell hypoplasia due to complete LH resistance
96334,Kagami-Ogata syndrome due to paternal uniparental disomy of chromosome 14
97234,Glycogen storage disease due to phosphoglycerate mutase deficiency
97238,Rippling muscle disease
97239,Reducing body myopathy
97240,Zebra body myopathy
97229,Riboflavin transporter deficiency
97231,Ligneous conjunctivitis
97927,Peripheral resistance to thyroid hormones
97685,17q11 microdeletion syndrome
95702,Cytomegalic congenital adrenal hypoplasia
95716,Familial thyroid dyshormonogenesis
95713,Athyreosis
95712,Thyroid ectopia
95699,Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency
95496,Pituitary stalk interruption syndrome
95494,"Combined pituitary hormone deficiencies, genetic forms"
95433,Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome
95232,Lissencephaly due to LIS1 mutation
95159,Hepatoerythropoietic porphyria
95428,COG8-CDG
94122,"Cerebellar ataxia, Cayman type"
94124,Spinocerebellar ataxia with axonal neuropathy type 1
94125,Recessive mitochondrial ataxia syndrome
94147,Spinocerebellar ataxia type 7
94150,Anonychia congenita totalis
94064,Deafness-infertility syndrome
94063,12q14 microdeletion syndrome
94065,15q24 microdeletion syndrome
94068,Spondyloepiphyseal dysplasia congenita
94083,Partington syndrome
94088,Hereditary renal hypouricemia
94089,Pseudohypoparathyroidism type 1B
96147,Kleefstra syndrome due to 9q34 microdeletion
95720,Thyroid hypoplasia
93552,Pediatric systemic lupus erythematosus
93562,AFib amyloidosis
93560,AApoAI amyloidosis
93561,ALys amyloidosis
93571,Dense deposit disease
93474,Scheie syndrome
93476,Hurler-Scheie syndrome
93473,Hurler syndrome
93399,Juvenile sialidosis type 2
93400,Congenital sialidosis type 2
93405,Syndactyly type 4
93404,Syndactyly type 3
93406,Syndactyly type 5
93409,"Brachydactyly-syndactyly, Zhao type"
93360,Spondyloepimetaphyseal dysplasia with multiple dislocations
93359,Spondyloepimetaphyseal dysplasia with joint laxity
93358,Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome
93372,Familial hypocalciuric hypercalcemia type 1
